Actual_Melt_Index,Predicted_Melt_Index,Water_Availability_Index
0.9671532846715328,0.9671190550700287,0.5083576397791543
0.959630516592542,0.9692096077484637,0.507817957044893
0.9525547445255474,0.9625534099033374,0.5095402728679133
0.9838709677419355,0.9806189466843225,0.5048926759355005
0.9323308270676691,0.8482221536830026,0.5410604986025478
1.0021668472372698,0.9822237639908203,0.5044839125461272
0.20126547455295735,0.2737632320338779,0.7850752595545193
0.9933993399339934,0.9799535589517722,0.5050623513257657
0.7160751565762005,0.7791894720628844,0.5620536855136334
0.9880749574105622,0.9767736765722127,0.5058748059282291
0.9680851063829787,0.9649190614904506,0.5089268151541416
0.23121180189673338,0.2198879065079317,0.8197474494706763
1.0117845117845117,0.9773719652423964,0.5057217446073252
0.9904264577893821,0.9840981977520173,0.5040073123059129
0.8417141899804598,0.9304597763880647,0.5180113112074386
0.999812769144355,0.9902326179786649,0.5024538292491797
0.9666666666666667,0.922939207707556,0.5200372409027721
0.7,0.72016210637739,0.5813405587139517
0.9760782259472673,0.9773062725834899,0.5057385463575299
1.0118577075098814,0.9465035508002717,0.5137416777836686
0.9922480620155039,0.9858008108726805,0.5035751796075357
0.11562173906468183,0.4593058951764165,0.6852572879376392
0.9849624060150376,0.9855342169966229,0.5036427936823115
0.9761424731182796,0.9633631046765704,0.5093301374656994
0.9963369963369964,0.9884258075527689,0.5029103908235519
0.9963235294117647,0.987618950313884,0.5031145430778271
0.9854014598540146,0.9820249534513884,0.5045345157025674
1.0155038759689923,0.9970923520057248,0.5007279703393173
0.992310889443059,0.994672698323907,0.5013353824115028
1.006312662458225,0.9924837469904868,0.501886151648882
0.9893617021276596,0.9780218905801223,0.5055555779045073
0.9199999999999999,0.8907151852306265,0.5289003906096102
0.9779661016949153,0.9789523148324228,0.5053178858858354
0.6757281553398058,0.6325206640722932,0.6125496736473266
0.9860627177700348,0.9738012336259372,0.5066366273178213
0.9633333333333334,0.9744809378641925,0.5064622204363775
0.9722222222222222,0.9778850317801309,0.5055905595786742
0.9731800766283525,0.9671012424253159,0.5083622430979002
0.9956435643564356,0.9834439042253601,0.504173572980655
0.9911165302212158,0.9846292747480286,0.5038724424373723
1.0,0.9914623058222027,0.5021435741346538
0.7930645051398887,0.9482032547200524,0.5132934654416719
0.9615384615384616,0.971094884790474,0.5073322485468776
0.991869918699187,0.9813272516055869,0.5047121817910901
1.024526623030826,1.0194097266182445,0.4951942079008532
0.9713375796178344,0.9671928177740553,0.5083385781834714
0.8354430379746836,0.790060685642447,0.5586402785227939
0.9834368530020704,0.9581839961524763,0.5106772407316384
0.7236467236467236,0.7869029982128051,0.5596274677473614
0.9962546816479401,0.9886046091127902,0.5028651726026859
